id,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
car2810,Chevrolet,Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,26,18,1385,29440
car2811,Dodge,Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,27,1851,2000
car2812,Dodge,Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,25,1851,2000
car2813,Dodge,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,36,28,1851,2000
car2814,Dodge,Colt,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,31,23,1851,2000
car2815,Dodge,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,36,28,1851,2000
car2816,Dodge,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,28,1851,2000
car2817,Dodge,Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1851,2000
car2818,Dodge,Colt,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,1851,2000
car2819,Dodge,Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,1851,2000
car2820,Dodge,Colt,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,1851,2000
car2821,Plymouth,Colt,1992,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,26,21,535,2000
car2822,Plymouth,Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,25,535,2000
car2823,Plymouth,Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,27,535,2000
car2824,Plymouth,Colt,1992,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,26,21,535,2000
car2825,Plymouth,Colt,1992,regular unleaded,113.0,4.0,MANUAL,all wheel drive,4.0,,Compact,Wagon,24,19,535,2000
car2826,Plymouth,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,36,28,535,2000
car2827,Plymouth,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,36,28,535,2000
car2828,Plymouth,Colt,1993,regular unleaded,113.0,4.0,MANUAL,all wheel drive,4.0,,Compact,Wagon,24,19,535,2000
car2829,Plymouth,Colt,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,31,23,535,2000
car2830,Plymouth,Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,28,535,2000
car2831,Plymouth,Colt,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,26,19,535,2000
car2832,Plymouth,Colt,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,26,21,535,2000
car2833,Plymouth,Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,27,21,535,2000
car2834,Plymouth,Colt,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,25,19,535,2000
car2835,Plymouth,Colt,1994,regular unleaded,136.0,4.0,MANUAL,all wheel drive,4.0,,Compact,Wagon,22,18,535,2000
car2836,Plymouth,Colt,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,535,2000
car2837,Plymouth,Colt,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,35,28,535,2000
car2838,Plymouth,Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,535,2000
car2839,Plymouth,Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,30,23,535,2000
car2840,Chrysler,Concorde,2002,regular unleaded,234.0,6.0,AUTOMATIC,four wheel drive,4.0,,Large,Sedan,24,16,1013,25520
car2841,Chrysler,Concorde,2002,regular unleaded,200.0,6.0,AUTOMATIC,four wheel drive,4.0,,Large,Sedan,26,18,1013,22790
car2842,Chrysler,Concorde,2002,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Performance,Large,Sedan,24,16,1013,28415
car2843,Chrysler,Concorde,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,19,1013,23180
car2844,Chrysler,Concorde,2003,regular unleaded,234.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,25,17,1013,25910
car2845,Chrysler,Concorde,2003,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,17,1013,28805
car2846,Chrysler,Concorde,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,19,1013,23480
car2847,Chrysler,Concorde,2004,regular unleaded,234.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,25,17,1013,26210
car2848,Chrysler,Concorde,2004,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,17,1013,29105
car2849,Bentley,Continental Flying Spur Speed,2011,premium unleaded (required),600.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,206600
car2850,Bentley,Continental Flying Spur Speed,2012,flex-fuel (premium unleaded required/E85),600.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600
car2851,Bentley,Continental Flying Spur Speed,2013,flex-fuel (premium unleaded required/E85),600.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Large,Sedan,17,10,520,209600
car2852,Bentley,Continental Flying Spur,2011,flex-fuel (premium unleaded required/E85),552.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,18,11,520,181200
car2853,Bentley,Continental Flying Spur,2012,flex-fuel (premium unleaded required/E85),552.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200
car2854,Bentley,Continental Flying Spur,2013,flex-fuel (premium unleaded required/E85),552.0,12.0,AUTOMATIC,all wheel drive,4.0,"Exotic,Flex Fuel,Luxury,High-Performance",Large,Sedan,19,11,520,184200
car2855,Bentley,Continental GT Speed Convertible,2014,flex-fuel (premium unleaded required/E85),626.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,238700
car2856,Bentley,Continental GT Speed,2010,premium unleaded (required),600.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,17,10,520,207700
car2857,Bentley,Continental GT Speed,2014,flex-fuel (premium unleaded required/E85),616.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20,13,520,217000
car2858,Bentley,Continental GT3-R,2015,premium unleaded (required),572.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23,13,520,337000
car2859,Bentley,Continental GT,2014,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Coupe,24,15,520,177500
car2860,Bentley,Continental GT,2014,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,24,15,520,196500
car2861,Bentley,Continental GT,2014,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,198600
car2862,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,250100
car2863,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),626.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,227600
car2864,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Coupe,21,12,520,203500
car2865,Bentley,Continental GT,2015,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,219400
car2866,Bentley,Continental GT,2015,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,206300
car2867,Bentley,Continental GT,2015,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,187900
car2868,Bentley,Continental GT,2015,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,223600
car2869,Bentley,Continental GT,2015,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,199700
car2870,Bentley,Continental GT,2016,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,231800
car2871,Bentley,Continental GT,2016,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Coupe,25,15,520,198500
car2872,Bentley,Continental GT,2016,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,218400
car2873,Bentley,Continental GT,2016,premium unleaded (required),626.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,21,12,520,239400
car2874,Bentley,Continental GT,2016,premium unleaded (required),582.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,12,520,236100
car2875,Bentley,Continental GT,2016,premium unleaded (required),582.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Coupe,21,12,520,214600
car2876,Bentley,Continental GT,2016,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,15,520,210700
car2877,Bentley,Continental GT,2016,premium unleaded (required),626.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,12,520,263400
car2878,Bentley,Continental GTC Speed,2010,premium unleaded (required),600.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,231400
car2879,Bentley,Continental GTC Speed,2011,flex-fuel (premium unleaded required/E85),600.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,17,10,520,236100
car2880,Bentley,Continental GTC,2012,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800
car2881,Bentley,Continental GTC,2013,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,19,11,520,212800
car2882,Bentley,Continental GTC,2013,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,191400
car2883,Bentley,Continental GTC,2014,premium unleaded (required),500.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,24,14,520,195200
car2884,Bentley,Continental GTC,2014,flex-fuel (premium unleaded required/E85),567.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Luxury,High-Performance",Midsize,Convertible,20,12,520,218500
car2885,Bentley,Continental GTC,2014,premium unleaded (required),521.0,8.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,24,14,520,216200
car2886,Bentley,Continental Supersports Convertible,2011,flex-fuel (premium unleaded required/E85),621.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400
car2887,Bentley,Continental Supersports Convertible,2012,flex-fuel (premium unleaded required/E85),621.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19,12,520,280400
car2888,Bentley,Continental Supersports,2010,flex-fuel (premium unleaded required/E85),621.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000
car2889,Bentley,Continental Supersports,2011,flex-fuel (premium unleaded required/E85),621.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000
car2890,Bentley,Continental Supersports,2012,flex-fuel (premium unleaded required/E85),621.0,12.0,AUTOMATIC,all wheel drive,2.0,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,12,520,267000
car2891,Bentley,Continental,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,299900
car2892,Bentley,Continental,2001,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,279900
car2893,Bentley,Continental,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,309900
car2894,Bentley,Continental,2001,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,319900
car2895,Bentley,Continental,2003,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,Performance",Large,Coupe,15,10,520,328990
car2896,Bentley,Continental,2003,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,Performance",Large,Coupe,15,10,520,318990
car2897,Lincoln,Continental,2001,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,61,39660
car2898,Lincoln,Continental,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,61,39895
car2899,Lincoln,Continental,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,61,38185
car2900,Lincoln,Continental,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,61,38790
car2901,Lincoln,Continental,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,61,39775
car2902,Lincoln,Continental,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,26,17,61,44560
car2903,Lincoln,Continental,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,24,16,61,46560
car2904,Lincoln,Continental,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,24,16,61,49515
car2905,Lincoln,Continental,2017,premium unleaded (recommended),,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,25,17,61,55915
car2906,Lincoln,Continental,2017,premium unleaded (recommended),,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,27,18,61,62915
car2907,Lincoln,Continental,2017,premium unleaded (recommended),,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,27,18,61,53915
car2908,Lincoln,Continental,2017,premium unleaded (recommended),,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,25,17,61,64915
car2909,Lincoln,Continental,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,26,17,61,47515
car2910,Ford,Contour SVT,1998,regular unleaded,195.0,6.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2655
car2911,Ford,Contour SVT,1999,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2702
car2912,Ford,Contour SVT,2000,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Midsize,Sedan,27,18,5657,2937
car2913,Ford,Contour,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,2000
car2914,Ford,Contour,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,2000
car2915,Ford,Contour,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,2000
car2916,Ford,Contour,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,32,21,5657,2000
car2917,Ford,Contour,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,31,21,5657,2000
car2918,Ford,Contour,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,31,21,5657,2000
car2919,Ford,Contour,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,27,18,5657,2000
car2920,Ford,Contour,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,31,21,5657,2079
car2921,Rolls-Royce,Corniche,2001,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury",Large,Convertible,15,10,86,359990
car2922,Toyota,Corolla iM,2017,regular unleaded,137.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,27,2031,18750
car2923,Toyota,Corolla iM,2017,regular unleaded,137.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,28,2031,19490
car2924,Toyota,Corolla,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,42,30,2031,18965
car2925,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,18965
car2926,Toyota,Corolla,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,19665
car2927,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,19895
car2928,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,27,2031,17550
car2929,Toyota,Corolla,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,28,2031,16950
car2930,Toyota,Corolla,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,28,2031,21495
car2931,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,22025
car2932,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,22955
car2933,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,19195
car2934,Toyota,Corolla,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,22725
car2935,Toyota,Corolla,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,18565
car2936,Toyota,Corolla,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,42,30,2031,19135
car2937,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,19135
car2938,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,20065
car2939,Toyota,Corolla,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,28,2031,17300
car2940,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,23125
car2941,Toyota,Corolla,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,28,2031,21665
car2942,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,22195
car2943,Toyota,Corolla,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,19835
car2944,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,20635
car2945,Toyota,Corolla,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,22895
car2946,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,27,2031,17900
car2947,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,18735
car2948,Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,19365
car2949,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,22680
car2950,Toyota,Corolla,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,21300
car2951,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,18500
car2952,Toyota,Corolla,2017,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,2031,21665
car2953,Toyota,Corolla,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,19335
car2954,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,21900
car2955,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,21825
car2956,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,18935
car2957,Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,20445
car2958,Volkswagen,Corrado,1992,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,26,18,873,2000
car2959,Volkswagen,Corrado,1992,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,16,873,2000
